objectid,filename,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
ibp343,ibp343.png,"History of the Copper Cliff Mine, Adams County, Idaho","Mitchell, V. E.",1997,,Mines,Adams County,45.1004,-116.6774,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp343.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp343_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp343_th.jpg
ibp344,ibp344.jpg,"History of the Idaho Gold Coin Mine (Maid of Erin and Summit Mines), Adams County, Idaho","Mitchell, V. E.",1997,,Mines,Adams County,48.1833,-116.4277,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp344.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp344_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp344_th.jpg
ibp345,ibp345.jpg,The Bannock Indian war of 1878,"Brimlow, G. F.",1938,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp345.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp345_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp345_th.jpg
ibp346,ibp346.jpg,Jenny of the Tetons,"Gregory, K.",1989,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp346.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp346_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp346_th.jpg
ibp347,ibp347.jpg,The Bannock Indian trail,"Haines, A. L.",1964,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp347.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp347_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp347_th.jpg
ibp348,ibp348.jpg,Sage smoke; tales of the Shoshoni-Bannock Indians,"Heady, E. B., & Stewart, A. L.",1973,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp348.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp348_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp348_th.jpg
ibp349,ibp349.jpg,"The rocks are ringing: Bannock-Paiute Indian War, Oregon, 1878","Hodgen, G., & Purchase, L.",2002,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp349.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp349_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp349_th.jpg
ibp350,ibp000.jpg,Shoshone-Bannock culture history,"Holmer, R. N., Boudreau, M., Idaho State University., & Swanson/Crabtree Anthropological Research Laboratory",1986,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp351,ibp000.jpg,Outbreak of the Piute and Bannock war,"Howard, O. O.",1887,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp352,ibp352.jpg,The Bannock of Idaho,"Madsen, B. D.",1958,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp352.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp352_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp352_th.jpg
ibp353,ibp353.jpg,"My story of the last Indian war in the Northwest: The Bannocks, Piutes and Yakimas : during the summer of 1878","Morgan, T.",1953,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp353.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp353_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp353_th.jpg
ibp354,ibp354.jpg,Shoshone-Bannock subsistence and society,"Murphy, R. F., & Murphy, Y.",1960,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp354.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp354_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp354_th.jpg
ibp355,ibp000.jpg,"I hope we be a prosperous people: Shoshone and Bannock incorporation, ethnic reorganization, and the ""Indian way of living through""","Parsons-Bernstein, J.",2001,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp356,ibp356.jpg,Ghost dances and identity: Ethnogenesis and racial identity among Shoshones and Bannocks in the nineteenth century,"Smoak, G. E.",1999,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp356.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp356_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp356_th.jpg
ibp357,ibp357.jpg,Doe Sia: Bannock girl and the handcart pioneers,"Thomasma, K., & Talbot, A. V.",1999,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp357.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp357_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp357_th.jpg
ibp358,ibp358.jpg,Bannack-Piute war: The campaign and battles,"Weatherford, M. V.",1957,,Bannock Tribe,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp358.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp358_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp358_th.jpg
ibp360,ibp360.jpg,The last free man: The true story behind the massacre of Shoshone Mike and his band of Indians in 1911,"Hyde, D. O.",1973,,Shoshoni Mike,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp360.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp360_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp360_th.jpg
ibp361,ibp000.jpg,"A one hundred year history of the First United Methodist Church, Pocatello, Idaho, 1890-1990","Downing, G. R., Beasley, R. K., Thompson, E., & Cutting, C. H.",1990,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp362,ibp362.jpg,"Pocatello portrait, the early years, 1878 to 1928","Gittins, H. L. (1983)",1983,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp362.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp362_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp362_th.jpg
ibp363,ibp000.jpg,History of Pocatello Army Air Base,unknown,1992,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp364,ibp364.jpg,Pocatello memories: A collection of columns from the Idaho State Journal,"Kissane, L. M. A., & Idaho State University",1983,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp364.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp364_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp364_th.jpg
ibp365,ibp365.jpg,Pocatello,"Mallette, W. P., & Holladay, L. J.",2013,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp365.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp365_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp365_th.jpg
ibp366,ibp366.jpg,Pocatello is our home: Excerpts from the Pocatello Tribune 1893-1897,"Ruckman, J. A.",1998,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp366.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp366_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp366_th.jpg
ibp367,ibp000.jpg,"Pocatello, the Pacific Northwest gateway","Wagenseller, G. W.",1927,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp368,ibp368.jpg,The railroad at Pocatello,"Waite, T.",2012,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp368.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp368_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp368_th.jpg
ibp369,ibp000.jpg,"George Williams, a Pocatello pioneer: A history of the family of George Williams and the development of Pocatello, Idaho","Williams, E. N.",1982,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp370,ibp000.jpg,"The early history of Pocatello, Idaho","Wrigley, R. L.",1943,,Pocatello,Bannock County,42.8621,-112.4506,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp371,ibp371.jpg,"Chief Pocatello, the ""White Plume""","Madsen, B. D.",1986,,Chief Pocatello,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp371.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp371_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp371_th.jpg
ibp372,ibp372.jpg,Chief Pocatello,"Madsen, B. D.",1999,,Chief Pocatello,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp372.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp372_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp372_th.jpg
ibp373,ibp000.jpg,Pebble Creek ski area,"Grady, J.",1983,,Pebble Creek Ski Area,Bannock County,42.7786,-112.1593,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp374,ibp374.jpg,The rock: A history of Pebble Creek Ski Area,"Roche, J.",1998,,Pebble Creek Ski Area,Bannock County,42.7786,-112.1593,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp374.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp374_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp374_th.jpg
ibp375,ibp000.jpg,"History of Arimo: Including Arkansas, Hawkins Basin, Marsh Center, and Robin",Arimo Centennial History Committee,1991,,Arimo,Bannock County,42.5599,-112.1714,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp376,ibp000.jpg,History of Downey and Marsh Valley,"Burrup, C., Ricks, J. E., & Utah State University",1936,,Downey,Bannock County,42.4285,-112.1244,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp377,ibp000.jpg,History of Downey & Marsh Valley,"Hartvigsen, M., Ricks, J. E., & Utah State University",1930,,Downey,Bannock County,42.4285,-112.1244,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp378,ibp000.jpg,It was called Camp Downey,"Olinger, J. C.",1986,,Downey,Bannock County,42.4285,-112.1244,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp379,ibp000.jpg,A place of conscience: Camp Downey,"Olinger, J. C.",1991,,Downey,Bannock County,42.4285,-112.1244,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp380,ibp000.jpg,Reluctant servants: Conscientious objectors in Idaho during World War II,"Ourada, P. K.",1988,,Downey,Bannock County,42.4285,-112.1244,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp381,ibp000.jpg,Downey,"Wakley, D. L. M.",1990,,Downey,Bannock County,42.4285,-112.1244,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp382,ibp382.jpg,"Ingacom, a history of the Inkom area: Inkom, Buckskin, Onyx, Lower Marsh Creek, and Blackrock",Mike Boyce,1989,,Inkom,Bannock County,42.7963,-112.2541,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp382.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp382_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp382_th.jpg
ibp383,ibp000.jpg,The Family history of the William Bell family,"Byington, B. F.",1983,,Lava Hot Springs,Bannock County,42.6194,-112.0111,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp384,ibp000.jpg,Lava Hot Springs: A small town with big challenges : the history of the South Bannock County Historical Center and local area,"Byington, D., & Olson, R. A.",2006,,Lava Hot Springs,Bannock County,42.6194,-112.0111,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp385,ibp385.jpg,"History of Lava Hot Springs, Idaho: Our Valley","Byington, F. K.",1989,,Lava Hot Springs,Bannock County,42.6194,-112.0111,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp385.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp385_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp385_th.jpg
ibp386,ibp000.jpg,"The best trader on the emigrant road: The life and adventures of Bob Dempsey, mountaineer","Frandsen, R., & Olson, R. A.",1979,,Lava Hot Springs,Bannock County,42.6194,-112.0111,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp387,ibp387.jpg,Lava: A history,"McDevitt, T.",2002,,Lava Hot Springs,Bannock County,42.6194,-112.0111,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp387.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp387_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp387_th.jpg
ibp388,ibp388.jpg,Life among the lava beds: Memories of growing up in rural Idaho in the 1950s,"Stephenson, L.",2008,,Lava Hot Springs,Bannock County,42.6194,-112.0111,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp388.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp388_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp388_th.jpg
ibp389,ibp000.jpg,Memories of McCammon,"Hall, C. L.",,undated,McCammon,Bannock County,42.6505,-112.193,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp390,ibp390.jpg,"McCammon, Idaho, yesterday and today","Raymond, G. J.",1991,,McCammon,Bannock County,42.6505,-112.193,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp390.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp390_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp390_th.jpg
ibp391,ibp000.jpg,"Allotment in severalty: Decision-making during the Dawes Act era on the Nez Perce, Jicarilla Apache, and Cheyenne River Sioux reservations","Greenwald, E.",1994,,Dawes Act,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp392,ibp392.jpg,"Reconfiguring the reservation: The Nez Perces, Jicarilla Apaches, and the Dawes Act","Greenwald, E.",2002,,Dawes Act,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp392.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp392_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp392_th.jpg
ibp393,ibp393.jpg,The assault on Indian tribalism: The General allotment law (Dawes act) of 1887,"Washburn, W. E., & United States",1975,,Dawes Act,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp393.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp393_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp393_th.jpg
ibp394,ibp394.jpg,History of Idaho State College,"Beal, M. D.",1952,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp394.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp394_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp394_th.jpg
ibp395,ibp000.jpg,The history of Idaho State University College of Pharmacy: 1918-1990,"Cosgrove, F. P.",1995,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp396,ibp000.jpg,Bill Bartz: The great stone face and the marshmallow heart,"Davis, W. E.",1976,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp397,ibp000.jpg,A history of drama: Idaho State University 1901-1960,"Dilweg, J. A. K.",1981,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp398,ibp000.jpg,The history of Idaho State University College of Pharmacy Graduate Program 1960-2002,"Goettsch, R. W.",2002,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp399,ibp000.jpg,"The regional economic impacts of Idaho State University, 1996","Idaho State University., Zelus, P. R., Bulawa, W. F., & Idaho State University",1998,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp400,ibp000.jpg,"Idaho State University: Pocatello, Idaho","Lowe, E.",2008,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp401,ibp000.jpg,Idaho State University: A centennial chronicle,"Olson, D., & Idaho State University",2000,,Idaho State University,Bannock County,42.8628,-112.4298,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp402,ibp402.jpg,"The history of Bannock County, Idaho","Saunders, A. C.",1915,,Miscellaneous,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp402.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp402_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp402_th.jpg
ibp403,ibp403.jpg,Back in time: A Bannock County collection,Idaho State Journal,2001,,Miscellaneous,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp403.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp403_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp403_th.jpg
ibp404,ibp000.jpg,"Trials and triumphs: The First Presbyterian Church of Pocatello, Idaho, 1904-2004","Cox, T. R., & Hatzenbuehler, R. L.",2007,,Miscellaneous,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp405,ibp000.jpg,"Settlement of Idaho by Utah pioneers: Oneida, Bannock, and Power Counties","Eckman, A. M., & Daughters of Utah Pioneers",2004,,Miscellaneous,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp406,ibp406.jpg,"A Century of transition, 1890-1990","Fisher, K., & South Bannock County Historical Center",1990,,Miscellaneous,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp406.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp406_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp406_th.jpg
ibp407,ibp407.jpg,From Jennies to jets: A history of aviation in the Pocatello area,unknown,1991,,Miscellaneous,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp407.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp407_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp407_th.jpg
ibp408,ibp408.jpg,The history of Bannock County: 1893-1993,"Hale, B.",1993,,Miscellaneous,Bannock County,42.5836,-112.143,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp408.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp408_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp408_th.jpg
